Date,AAG.BX,ADS.BX,ALR.BX,ALU.BX,AMAL.BX,ARAX.BX,ARCV.BX,ATB.BX,BAYN.BX,BMWG.BX,BNET.BX,BUCU.BX,BUCV.BX,CBC.BX,CEON.BX,COMI.BX,CONQ.BX,COTE.BX,COVB.BX,CPHA.BX,DAFR.BX,DAI.BX,DIGI.BX,DTE.BX,EBS.BX,EFO.BX,ELEL.BX,ELGS.BX,FLAO.BX,FP.BX,GAOY.BX,HAI.BX,IARV.BX,IASX.BX,IMP.BX,IPRU.BX,LACT.BX,LCSI.BX,LHA.BX,LIH.BX,MAMA.BX,MCAB.BX,MECE.BX,NCHI.BX,NRF.BX,OIL.BX,PBK.BX,PREB.BX,PRIB.BX,PRSN.BX,REFE.BX,RMAH.BX,RO2P.BX,ROAAB.BX,ROADISS.BX,ROAG.BX,ROALT.BX,ROALW.BX,ROAPP.BX,ROAQ.BX,ROAROBS.BX,ROARTE.BX,ROASC.BX,ROAST.BX,ROBIO.BX,ROBIOW.BX,ROBONA.BX,ROBRD.BX,ROBRK.BX,ROBRNA.BX,ROBVB.BX,ROCAB.BX,ROCC.BX,ROCE.BX,ROCLAIM.BX,ROCMP.BX,ROEL.BX,SIF2.BX,ROFRB.BX,ROHUNT.BX,ROM.BX,ROMAM.BX,ROMILK.BX,ROONE.BX,ROPPL.BX,ROPTR.BX,ROREIT.BX,RORKOT.BX,RORRC.BX,ROSAFE.BX,ROSCD.BX,ROSFG.BX,ROSMTL.BX,ROSNN.BX,ROSNP.BX,ROSTZ.BX,ROTBK.BX,ROTBM.BX,ROTEL.BX,ROTLV.BX,ROWINE.BX,RPH.BX,SIF1.BX,SIF3.BX,SIF4.BX,SIF5.BX,SNG.BX,SNO.BX,STOF.BX,TGN.BX,TRP.BX,TSND.BX,TTS.BX,UARG.BX,VESY.BX,VNC.BX
7/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07808316,,,,,,,,,0.52,,,0.07058349,,,,,8.263142021,0.402326648,,,,23.38,,,,,,,,29.59161439,,,13.03125,,,,,,
7/8/2014,,,,,,,,,,,,,,,,,,48.6248559,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03809008,,,,,,,,,0.5225,,,0.07058349,,,,,8.1334067,0.401310671,,,,22,,,,,,,,29.44537676,,,12.871875,,,,,,
7/9/2014,,,,,,,,,,,,,,,,,,48.53499477,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.998097,,,,,,,,,0.522,,,0.071579963,,,,,8.1833049,0.393944843,,,,21.7,,,,,,,,29.20451478,,,12.69375,,,,,,
7/10/2014,,,,,,,,,,,,,,,,,,48.87447015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7981316,,,,,,,,,0.502,,,0.071413884,,,,,8.093488139,0.395299478,,,,21.45,,,,,,,,28.80021075,,,12.7375,,,,,,
7/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71814544,,,,,,,,,,,,0.07058349,,,,,8.17332526,0.399194054,,,,21.52,,,,,,,,28.90343731,,,12.9375,,,,,,
7/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80812987,,,,,,,,,0.52,,,0.070417411,,,,,8.233203101,0.411470435,,,,21.25,,,,,,,,28.8948351,,,12.9375,,,,,,
7/15/2014,,,,,,,,,,,,,,,,,,48.8245473,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.84812295,,,,,,,,,0.52,,,0.068922702,,,,,8.283101301,0.410454459,,,,21.2,,,,,,,,28.96365281,,,12.8125,,,,,,
7/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.88811603,,,,,,,,,,,,0.06925486,,,,,8.223223461,0.4115551,,,,21.44,,,,,,,,29.24752585,,,12.96875,,,,,,
7/17/2014,,,,,,,,,,,,,,,,,,46.927479,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.84812295,,,,,,,,,0.521,,,0.071247805,,,,,8.213243821,0.410200465,,,,21.3,,,,,,,,29.05827715,,,13.03125,,,,,,
7/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80812987,,,,,,,,,0.53,,,0.071413884,,,,,8.1833049,0.401395336,,,,21.17,,,,,,,,29.24752585,,,12.890625,,,,,,
7/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76813679,,,,,,,,,0.53,,,0.069753096,,,,,8.16334562,0.401310671,,,,21.2,,,,,,,,29.09268601,,,12.878125,,,,,,
7/22/2014,,,,,,,,,,,,,,,,,,47.925936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83812468,,,,,,,,,0.5085,,,0.07058349,,,,,8.223223461,0.406390553,,,,21.39,,,,,,,,29.11849265,,,13,,,,,,
7/23/2014,,,,,,,,,,,,,,,,,,47.4267075,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85812122,,,,,,,,,0.53,,,0.069753096,,,,,8.19328454,0.406390553,,,,21.37,,,,,,,,29.20451478,,,13.109375,,,,,,
7/24/2014,,,,,,,,,,,,,,,,,,46.927479,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90811257,,,,,,,,,0.534,,,0.069753096,,,,,8.332999502,0.410623788,,,,21.36,,,,,,,,29.20451478,,,13.09375,,,,,,
7/25/2014,,,,,,,,,,,,,,,,,,48.8245473,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8981143,,,,,,,,,0.543,,,0.069587017,,,,,8.472714464,0.410200465,,,,21.55,,,,,,,,29.41957012,,,13.11875,,,,,,
7/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90811257,,,,,,,,,,,,0.068922702,,,,,8.382897703,0.403850612,,,,21.7,,,,,,,,29.07548158,,,13.05625,,,,,,
7/29/2014,,,,,,,,,,,,,,,,,,47.925936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.91811084,,,,,,,,,0.52,,,0.070915648,,,,,8.462734824,0.403003965,,,,21.83,,,,,,,,29.20451478,,,13.00625,,,,,,
7/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00809527,,,,,,,,,,,,0.070915648,,,,,8.402856983,0.408507171,,,,21.8,,,,,,,,29.213117,,,13.090625,,,,,,
7/31/2014,,,,,,,,,,,,,,,,,,48.5250102,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.998097,,,,,,,,,0.52,,,0.07191212,,,,,,0.406305889,,,,21.6,,,,,,,,29.16150372,,,13.0625,,,,,,
8/1/2014,,,,,,,,,,,,,,,,,,48.4251645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90811257,,,,,,,,,0.52,,,,,,,,8.303060582,0.406305889,,,,21.49,,,,,,,,29.16150372,,,13.03125,,,,,,
8/4/2014,,,,,,,,,,,,,,,,,,48.4251645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97810046,,,,,,,,,0.5085,,,0.069919175,,,,,8.332999502,0.406390553,,,,21.64,,,,,,,,29.41957012,,,12.984375,,,,,,
8/5/2014,,,,,,,,,,,,,,,,,,47.925936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03809008,,,,,,,,,0.514,,,0.072244278,,,,,8.472714464,0.409015159,,,,21.5,,,,,,,,29.40236569,,,12.9125,,,,,,
8/6/2014,,,,,,,,,,,,,,,,,,48.924393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01809354,,,,,,,,,,,,0.072244278,,,,,8.422816263,0.403850612,,,,21.5,,,,,,,,29.72064759,,,12.946875,,,,,,
8/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04808835,,,,,,,,,,,,0.072410357,,,,,8.382897703,0.404104606,,,,21.5,,,,,,,,29.71204538,,,12.98125,,,,,,
8/8/2014,,,,,,,,,,,,,,,,,,48.17555025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00809527,,,,,,,,,,,,0.072244278,,,,,8.263142021,0.401480001,,,,21.45,,,,,,,,29.67763652,,,12.925,,,,,,
8/11/2014,,,,,,,,,,,,,,,,,,48.924393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0980797,,,,,,,,,0.506,,,,,,,,8.382897703,0.403511954,,,,21.65,,,,,,,,29.93570293,,,13.0125,,,,,,
8/12/2014,,,,,,,,,,,,,,,,,,48.4251645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01809354,,,,,,,,,0.549,,,0.073738987,,,,,8.402856983,0.402157318,,,,21.8,,,,,,,,30.27979147,,,13.09375,,,,,,
8/13/2014,,,,,,,,,,,,,,,,,,49.87292715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01809354,,,,,,,,,0.535,,,0.073738987,,,,,8.392877343,0.403173295,,,,21.8,,,,,,,,30.32280254,,,13.1875,,,,,,
8/14/2014,,,,,,,,,,,,,,,,,,50.1225414,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00809527,,,,,,,,,0.538,,,0.073738987,,,,,7.973732458,0.398855395,,,,22.5,,,,,,,,30.45183574,,,13.5625,,,,,,
8/18/2014,,,,,,,,,,,,,,,,,,49.4236215,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03809008,,,,,,,,,0.538,,,0.073074672,,,,,7.933813897,0.410031135,,,,23.25,,,,,,,,30.79592428,,,13.71875,,,,,,
8/19/2014,,,,,,,,,,,,,,,,,,48.924393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04808835,,,,,,,,,0.54,,,0.073074672,,,,,7.564567213,0.4101158,,,,23.12,,,,,,,,30.95076412,,,13.8125,,,,,,
8/20/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03809008,,,,,,,,,0.5445,,,0.073074672,,,,,7.584526493,0.409777141,,,,23.2,,,,,,,,31.14001282,,,13.96875,,,,,,
8/21/2014,,,,,,,,,,,,,,,,,,49.91286543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01809354,,,,,,,,,0.545,,,,,,,,7.574546853,0.414010376,,,,23.14,,,,,,,,31.27764823,,,13.96875,,,,,,
8/22/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06808489,,,,,,,,,0.549,,,0.072908593,,,,,,0.410623788,,,,22.82,,,,,,,,31.09700175,,,13.6875,,,,,,
8/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0980797,,,,,,,,,,,,0.072908593,,,,,7.484730092,0.4072372,,,,23.04,,,,,,,,31.10560396,,,13.7625,,,,,,
8/26/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15806932,,,,,,,,,0.55,,,0.073074672,,,,,7.544607932,0.4072372,,,,23.12,,,,,,,,30.96796855,,,13.78125,,,,,,
8/27/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31804164,,,,,,,,,0.55,,,0.073240751,,,,,7.644404334,0.406813877,,,,23.13,,,,,,,,30.91635527,,,13.75,,,,,,
8/28/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37803126,,,,,,,,,0.55,,,0.073074672,,,,,7.704282174,0.408083847,,,,23.14,,,,,,,,31.08839954,,,13.75,,,,,,
8/29/2014,,,,,,,,,,,,,,,,,,50.921307,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64798455,,,,,,,,,0.56,,,0.074071145,,,,,7.744200735,0.414857023,,,,23.28,,,,,,,,31.22603495,,,13.996875,,,,,,
9/1/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54800185,,,,,,,,,,,,0.074071145,,,,,7.824037856,0.406475218,,,,23.22,,,,,,,,31.14001282,,,13.9875,,,,,,
9/2/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7979586,,,,,,,,,0.55,,,0.073905066,,,,,7.794098935,0.409777141,,,,23.4,,,,,,,,30.54646009,,,14.028125,,,,,,
9/3/2014,,,,,,,,,,,,,,,,,,51.86984115,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98792573,,,,,,,,,0.56,,,0.073905066,,,,,7.814058216,0.409184488,,,,23.9,,,,,,,,30.58086894,,,14.1875,,,,,,
9/4/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11790324,,,,,,,,,0.56,,,0.074237224,,,,,7.933813897,0.406390553,,,,24.22,,,,,,,,30.96796855,,,14.25,,,,,,
9/5/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.16789459,,,,,,,,,0.56,,,0.07473546,,,,,7.824037856,0.403850612,,,,24.1,,,,,,,,30.96796855,,,14.24375,,,,,,
9/8/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11790324,,,,,,,,,,,,0.078057036,,,,,7.794098935,0.404697259,,,,24.1,,,,,,,,30.83893534,,,14.125,,,,,,
9/9/2014,,,,,,,,,,,,,,,,,,49.87292715,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0979067,,,,,,,,,,,,0.077724878,,,,,7.794098935,0.403850612,,,,24.11,,,,,,,,30.96796855,,,14.125,,,,,,
9/10/2014,,,,,,,,,,,,,,,,,,49.8230043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1978894,,,,,,,,,,,,0.077226642,,,,,7.893895337,0.406221224,,,,24.19,,,,,,,,31.0625929,,,14.11875,,,,,,
9/11/2014,,,,,,,,,,,,,,,,,,49.8230043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1978894,,,,,,,,,,,,0.07606409,,,,,7.834017496,0.400464024,,,,24.21,,,,,,,,31.0625929,,,14,,,,,,
9/12/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15789632,,,,,,,,,0.5225,,,0.077226642,,,,,7.853976776,0.400040701,,,,24.1,,,,,,,,31.03678626,,,14.08125,,,,,,
9/15/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15789632,,,,,,,,,0.55,,,0.077724878,,,,,7.923834257,0.401310671,,,,24.2,,,,,,,,31.05399068,,,14.125,,,,,,
9/16/2014,,,,,,,,,,,,,,,,,,49.6233129,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17789286,,,,,,,,,0.559,,,0.077060563,,,,,8.083508499,0.392844201,,,,24.11,,,,,,,,,,,14.21875,,,,,,
9/17/2014,,,,,,,,,,,,,,,,,,48.924393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44784615,,,,,,,,,0.534,,,0.07473546,,,,,8.412836623,0.38903429,,,,24.5,,,,,,,,31.28625045,,,14.21875,,,,,,
9/18/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8977683,,,,,,,,,0.537,,,0.076894484,,,,,8.512633024,0.395299478,,,,25.4,,,,,,,,31.25184159,,,14.21875,,,,,,
9/19/2014,,,,,,,,,,,,,,,,,,49.8230043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00774927,,,,,,,,,0.56,,,0.076728406,,,,,8.712225827,0.387340996,,,,26.2,,,,,,,,31.14001282,,,14.4375,,,,,,
9/22/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,,,0.076728406,,,,,8.532592304,0.395638137,,,,26.83,,,,,,,,30.88194641,,,14.75,,,,,,
9/23/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,,,0.075565854,,,,,8.442775543,0.397839419,,,,26.6,,,,,,,,30.58086894,,,14.625,,,,,,
9/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93776138,,,,,,,,,0.5625,,,0.076230169,,,,,8.332999502,0.39606146,,,,26.59,,,,,,,,30.53785787,,,14.71875,,,,,,
9/25/2014,,,,,,,,,,,,,,,,,,50.1225414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93776138,,,,,,,,,0.539,,,0.075399775,,,,,8.402856983,0.397924083,,,,26.45,,,,,,,,30.70990214,,,14.625,,,,,,
9/26/2014,,,,,,,,,,,,,,,,,,49.57339005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74779425,,,,,,,,,0.5625,,,0.075399775,,,,,8.323019862,0.39750076,,,,26.19,,,,,,,,30.54646009,,,14.525,,,,,,
9/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74779425,,,,,,,,,,,,0.073572908,,,,,8.253162381,0.397077436,,,,26.65,,,,,,,,30.63248222,,,14.61875,,,,,,
9/30/2014,,,,,,,,,,,,,,,,,,49.57339005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74779425,,,,,,,,,0.563,,,0.073240751,,,,,8.243182741,0.398178078,,,,27,,,,,,,,30.96796855,,,14.74375,,,,,,
10/1/2014,,,,,,,,,,,,,,,,,,49.57339005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5978202,,,,,,,,,0.5655,,,0.07473546,,,,,8.233203101,0.395384142,,,,27.33,,,,,,,,30.95076412,,,14.71875,,,,,,
10/2/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34786345,,,,,,,,,0.5435,,,0.07473546,,,,,8.123427059,0.389372949,,,,27.15,,,,,,,,30.61527779,,,14.45,,,,,,
10/3/2014,,,,,,,,,,,,,,,,,,50.47200135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3978548,,,,,,,,,,,,0.07473546,,,,,8.17332526,0.38903429,,,,27.04,,,,,,,,30.70990214,,,14.59375,,,,,,
10/6/2014,,,,,,,,,,,,,,,,,,50.47200135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5978202,,,,,,,,,0.54,,,0.07473546,,,,,,0.388949625,,,,27.55,,,,,,,,30.62388001,,,14.6125,,,,,,
10/7/2014,,,,,,,,,,,,,,,,,,49.5234672,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57782366,,,,,,,,,0.5675,,,0.07473546,,,,,8.103467779,0.38903429,,,,27.42,,,,,,,,30.53785787,,,14.61875,,,,,,
10/8/2014,,,,,,,,,,,,,,,,,,49.6233129,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44784615,,,,,,,,,,,,0.073074672,,,,,8.013651018,0.382769102,,,,27.34,,,,,,,,30.09914499,,,14.375,,,,,,
10/9/2014,,,,,,,,,,,,,,,,,,50.47200135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44784615,,,,,,,,,,,,0.074569381,,,,,7.963752818,0.382684438,,,,27.6,,,,,,,,30.02172506,,,14.58125,,,,,,
10/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21788594,,,,,,,,,0.544,,,0.073905066,,,,,7.943793537,0.374217968,,,,26.95,,,,,,,,29.54860332,,,14.4375,,,,,,
10/13/2014,,,,,,,,,,,,,,,,,,48.94436214,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0979067,,,,,,,,,,,,0.073905066,,,,,7.893895337,0.371678027,,,,26.73,,,,,,,,29.59161439,,,14.4375,,,,,,
10/14/2014,,,,,,,,,,,,,,,,,,49.0242387,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1978894,,,,,,,,,0.56,,,0.072244278,,,,,7.834017496,0.37354065,,,,26,,,,,,,,29.41096791,,,14.3,,,,,,
10/15/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.997924,,,,,,,,,0.56,,,0.071413884,,,,,7.834017496,0.372524674,,,,26,,,,,,,,29.06687937,,,14.25,,,,,,
10/16/2014,,,,,,,,,,,,,,,,,,50.4220785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75796552,,,,,,,,,0.54,,,0.06925486,,,,,7.594506133,0.359909634,,,,25.15,,,,,,,,28.13784031,,,13.6875,,,,,,
10/17/2014,,,,,,,,,,,,,,,,,,50.4220785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97792746,,,,,,,,,0.54,,,0.069587017,,,,,7.744200735,0.363296222,,,,25.69,,,,,,,,28.60235984,,,14.03125,,,,,,
10/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04791535,,,,,,,,,0.5355,,,0.070915648,,,,,7.814058216,0.36236491,,,,26.11,,,,,,,,28.34429343,,,14.11875,,,,,,
10/21/2014,,,,,,,,,,,,,,,,,,50.4220785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35786172,,,,,,,,,0.528,,,0.071413884,,,,,7.903874977,0.365751498,,,,26.32,,,,,,,,28.81741518,,,14.125,,,,,,
10/22/2014,,,,,,,,,,,,,,,,,,50.4220785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38785653,,,,,,,,,,,,0.071247805,,,,,7.834017496,0.368291439,,,,26.39,,,,,,,,29.16150372,,,14.18125,,,,,,
10/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48783923,,,,,,,,,0.52,,,0.071247805,,,,,7.824037856,0.370916045,,,,27,,,,,,,,30.01312285,,,14.61875,,,,,,
10/24/2014,,,,,,,,,,,,,,,,,,49.92285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2978721,,,,,,,,,0.525,,,,,,,,7.774139655,0.371678027,,,,26.99,,,,,,,,29.51419447,,,14.75,,,,,,
10/27/2014,,,,,,,,,,,,,,,,,,51.919764,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21788594,,,,,,,,,,,,0.071247805,,,,,7.764160015,0.374556627,,,,27,,,,,,,,29.35075241,,,14.85,,,,,,
